@relation AnnaHedgeData
@attribute pos0 numeric
@attribute pos1 numeric
@attribute pos2 numeric
@attribute pos3 numeric
@attribute pos4 numeric
@attribute pos5 numeric
@attribute pos6 numeric
@attribute pos7 numeric
@attribute pos8 numeric
@attribute pos9 numeric
@attribute pos10 numeric
@attribute pos11 numeric
@attribute pos12 numeric
@attribute pos13 numeric
@attribute pos14 numeric
@attribute pos15 numeric
@attribute pos16 numeric
@attribute pos17 numeric
@attribute pos18 numeric
@attribute pos19 numeric
@attribute pos20 numeric
@attribute pos21 numeric
@attribute pos22 numeric
@attribute pos23 numeric
@attribute pos24 numeric
@attribute pos25 numeric
@attribute pos26 numeric
@attribute pos27 numeric
@attribute pos28 numeric
@attribute pos29 numeric
@attribute pos30 numeric
@attribute pos31 numeric
@attribute pos32 numeric
@attribute pos33 numeric
@attribute pos34 numeric
@attribute pos35 numeric
@attribute pos36 numeric
@attribute pos37 numeric
@attribute pos38 numeric
@attribute pos39 numeric
@attribute pos40 numeric
@attribute pos41 numeric
@attribute pos42 numeric
@attribute pos43 numeric
@attribute pos44 numeric
@attribute pos45 numeric
@attribute pos46 numeric
@attribute pos47 numeric
@attribute pos48 numeric
@attribute pos49 numeric
@attribute pos50 numeric
@attribute pos51 numeric
@attribute pos52 numeric
@attribute pos53 numeric
@attribute pos54 numeric
@attribute pos55 numeric
@attribute pos56 numeric
@attribute pos57 numeric
@attribute pos58 numeric
@attribute pos59 numeric
@attribute pos60 numeric
@attribute pos61 numeric
@attribute pos62 numeric
@attribute pos63 numeric
@attribute pos64 numeric
@attribute pos65 numeric
@attribute pos66 numeric
@attribute pos67 numeric
@attribute pos68 numeric
@attribute pos69 numeric
@attribute pos70 numeric
@attribute pos71 numeric
@attribute pos72 numeric
@attribute pos73 numeric
@attribute pos74 numeric
@attribute pos75 numeric
@attribute pos76 numeric
@attribute pos77 numeric
@attribute pos78 numeric
@attribute pos79 numeric
@attribute pos80 numeric
@attribute pos81 numeric
@attribute pos82 numeric
@attribute pos83 numeric
@attribute pos84 numeric
@attribute pos85 numeric
@attribute pos86 numeric
@attribute pos87 numeric
@attribute pos88 numeric
@attribute pos89 numeric
@attribute pos90 numeric
@attribute pos91 numeric
@attribute pos92 numeric
@attribute pos93 numeric
@attribute pos94 numeric
@attribute pos95 numeric
@attribute pos96 numeric
@attribute pos97 numeric
@attribute pos98 numeric
@attribute pos99 numeric
@attribute hedge {'a bit','a bunch','a couple','a few','a little','a whole bunch','among others','and all that','and so forth','and so on','and suchlike','and the rest','correct me if I\'m wrong','et cetera','I mean','I would say','if I\'m understanding you correctly','in my mind','in my opinion','in my understanding','in my view','it\'s said','kind of','look like','looks like','more or less','my thinking','my understanding','pretty much','so far','somebody said','something or other','sort of','sounds like','the like','their impression','they said','they say','to be honest',about,almost,apparently,appear,approximately,arguably,assume,basic,basically,believe,completely,consider,could,estimate,expect,fair,fairly,feel,find,frequently,general,generally,guess,hear,imagine,know,largely,like,likely,may,maybe,might,most,mostly,much,nearly,necessarily,occasionally,often,partial,partially,perhaps,possible,possibly,practically,probable,probably,propose,rarely,read,really,recall,remember,rough,roughly,seem,seemingly,seldom,several,should,some,somebody,somehow,someone,sometimes,somewhat,somewhere,speculate,suggest,suppose,sure,technically,think,totally,understand,unlikely,unsure,usually,virtually}
@attribute sentencelength numeric
@attribute ratiolength numeric
@attribute pos-2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos-1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute position numeric
@attribute agreement numeric
@attribute judgment {1,0}

@data
-0.02801,0.00434,-0.01201,0.01715,-0.03147,-0.01008,-0.01305,0.00545,-0.01154,-0.01169,0.00819,-0.02033,-0.02379,-0.01438,0.01668,0.01161,0.01012,0.00273,0.03889,-0.00487,-0.0027,-0.03284,0.02695,0.00689,0.01964,0.00426,0.00841,0.03539,0.03054,0.00584,0.00432,-0.02989,-0.0065,0.02953,-0.02006,0.00144,0.03071,-0.04771,0.02488,-0.01147,-0.04301,0.00782,-0.01416,0.03637,0.03116,0.02603,-0.02705,0.00954,-0.01607,-0.00461,0.01205,-0.00433,-0.02357,0.00247,-0.023,-0.00273,0.0114,0.02081,0.02853,0.0261,-0.01693,0.0462,0.01151,0.00984,-0.00285,0.02087,0.00642,-0.05527,-0.00139,0.01391,-0.03528,-0.03948,-0.047,0.01487,-0.00932,-0.01252,0.01611,-0.03124,0.01747,-0.0031,0.0337,0.01048,-0.03116,-0.0109,-0.00967,-0.01935,0.01872,0.01465,-0.05254,-0.00367,-0.02373,0.02287,0.03789,0.02781,0.01099,-0.00553,-0.02222,-0.02192,0.01126,-0.00504,believe,7,0.142857143,START,PRP,VBP,DT,NN,1,0.8,1
0.02138,0.00571,-0.03141,0.03075,-0.01609,-0.0275,-0.02826,0.00019,-0.01525,-0.00675,0.0004,-0.00751,-0.05641,-0.0201,0.00256,0.03424,-0.0121,-0.00669,0.02102,0.00477,-0.02115,-0.02659,0.05651,0.00731,0.01811,-0.00933,0.01422,0.01491,0.02733,-0.01819,-0.0181,-0.02326,0.01471,0.03168,-0.02957,0.0302,0.01739,-0.01565,0.02623,-0.00061,-0.05702,0.01335,-0.03107,0.04807,0.01274,0.01408,-0.05184,0.01669,0.01394,-0.02294,0.02073,-0.02016,-0.00396,-0.04579,0.01814,0.02278,-0.00463,0.02867,-0.00242,0.00272,-0.02799,0.07281,0.04722,0.01039,0.01197,0.00894,0.0351,-0.05052,0.01513,-0.0174,-0.02707,-0.0298,-0.08266,0.01855,-0.031,-0.00023,-0.00629,-0.03809,0.04314,0.0095,0.03815,0.03776,-0.03531,-0.02358,0.00005,-0.02997,-0.01496,-0.00163,-0.0071,-0.00356,-0.04704,0.01906,0.00582,0.03137,0.0004,-0.00259,-0.01525,-0.01115,-0.00713,-0.03787,find,14,0.214285714,VBP,RB,VB,RP,IN,3,0.8,1
0.026,0.02998,-0.03292,-0.00529,-0.03864,0.0049,-0.00975,-0.02357,-0.01986,-0.04466,0.00298,-0.03139,-0.05264,-0.0206,0.00721,0.0563,-0.03137,-0.02697,0.02092,-0.03063,-0.03165,-0.05864,0.06322,0.04158,0.0306,-0.00349,-0.0188,0.05083,-0.0048,-0.0031,-0.02336,-0.01956,-0.02711,0.0196,-0.04179,0.02959,0.01094,-0.00951,0.04951,-0.02315,0.01078,0.00115,-0.0506,0.02155,0.01794,0.01247,-0.02449,0.0167,0.00776,-0.00966,0.03097,-0.03846,-0.01268,-0.03147,0.02598,-0.00142,-0.02034,0.02823,0.0217,0.02102,-0.03589,0.04587,0.0415,0.0285,-0.02075,-0.01381,0.00295,-0.07828,0.03458,0.01999,-0.04035,-0.05584,-0.0951,0.03799,-0.0102,-0.00428,0.0193,-0.03113,0.01418,-0.00702,0.02808,0.01153,-0.02985,-0.04113,-0.0082,0.00647,0.00576,-0.00378,-0.04455,-0.01161,-0.09405,0.00406,0.01004,0.02759,0.00571,-0.01096,-0.0291,0.00876,-0.00734,-0.00463,could,29,0.379310345,NNP,NNS,MD,VB,PRP$,11,0.6,1
0.07593,0.03633,-0.04125,0.00138,-0.04607,-0.00973,-0.01085,-0.02782,-0.02092,-0.03616,-0.0128,-0.02219,-0.08672,-0.03676,-0.00858,0.08071,-0.03979,-0.04165,0.00398,-0.01476,-0.06259,-0.06514,0.08357,0.05592,0.02305,-0.02108,-0.02031,0.05497,-0.03787,-0.01504,-0.03298,0.01263,-0.02323,0.00118,-0.06688,0.05222,-0.0073,0.0155,0.06439,-0.03253,0.02628,0.01664,-0.07967,0.01284,0.00095,-0.01436,-0.04414,0.01586,0.03204,-0.01449,0.04579,-0.05744,-0.00302,-0.07223,0.05404,0.01648,-0.04335,0.03546,-0.00961,0.01094,-0.05878,0.06999,0.06976,0.04402,-0.01177,-0.0361,0.01972,-0.07554,0.05266,0.01873,-0.04772,-0.03035,-0.1266,0.03551,-0.03179,0.01076,-0.00512,-0.03139,0.04536,0.01135,0.0337,0.03385,-0.03712,-0.05569,-0.01525,-0.0088,-0.02519,-0.02271,-0.01267,-0.01205,-0.11664,0.00361,-0.02596,0.03412,-0.00613,-0.003,-0.02997,0.02142,-0.02443,-0.01653,much,9,0.333333333,MD,VB,JJ,VBN,IN,3,0.8,0
-0.00096,0.07281,-0.02982,-0.02484,-0.05819,0.0253,0.0527,-0.02078,-0.00358,-0.00625,0.02979,-0.05854,-0.04958,-0.02518,-0.04311,0.04282,-0.01913,-0.05676,0.03038,-0.00317,-0.05601,-0.018,0.00254,0.05789,0.04159,-0.02063,-0.00926,0.0491,-0.04733,0.01455,-0.00505,0.04377,-0.06686,-0.02656,-0.02012,0.01629,0.00914,0.02472,0.05609,-0.08286,0.04364,0.00577,-0.02485,-0.02533,-0.01538,0.02008,0.0049,0.018,0.01549,0.02486,0.06267,-0.03599,-0.02844,-0.02738,0.01168,-0.01533,-0.04002,0.02045,-0.01877,0.00313,-0.01897,0.01092,0.06753,0.02288,-0.00334,-0.04951,-0.02035,-0.01326,0.04187,0.07246,-0.05328,0.00823,-0.05513,0.00232,0.00538,0.00001,0.00151,0.00041,-0.03272,-0.00207,0.00196,-0.00856,-0.01024,-0.03058,-0.00002,0.01524,0.00287,-0.01878,-0.03044,-0.00357,-0.07232,-0.01666,0.01627,0.03411,-0.01885,-0.01968,-0.01265,0.03295,0.0205,0.02188,about,20,0.85,TO,VBG,IN,DT,.,17,1,0
0.01431,0.00945,-0.00081,0.0041,-0.0019,-0.00591,-0.00447,-0.00958,-0.01001,-0.00583,-0.00085,-0.00074,-0.00643,0.00307,-0.00218,0.01243,-0.01241,-0.00774,-0.01531,-0.00672,-0.00745,-0.00661,0.00868,0.00937,0.00095,0.00162,-0.00152,0.00585,-0.01418,-0.01185,-0.00245,0.00178,0.00025,-0.00714,-0.00204,0.00491,-0.00201,0.01929,-0.00221,0.00094,0.02205,0.00278,-0.01,-0.00665,-0.00055,-0.00413,-0.00499,-0.00017,0.00595,-0.00165,0.00436,-0.01267,0.01372,-0.00575,0.01345,-0.0025,-0.00489,-0.00195,0.00105,-0.00176,-0.00215,0.00158,0.00635,-0.00039,-0.00104,-0.01523,-0.00712,-0.00516,0.0136,-0.00437,0.00255,0.00175,-0.00995,0.00245,0.001,-0.00213,0.00212,0.00551,0.00771,-0.00033,-0.00805,0.00317,-0.00043,-0.00264,-0.00323,0.00221,-0.00096,-0.00024,0.00889,-0.00287,-0.01677,-0.0069,-0.01107,-0.01131,-0.00587,0.00721,0.00289,0.00606,-0.01306,0.00097,fairly,15,0.2,VBD,CD,RB,JJ,NNS,3,1,1
0.07237,0.03939,-0.06354,0.03096,-0.05038,-0.03136,-0.01987,-0.04813,-0.04516,-0.06848,-0.01434,-0.03184,-0.1203,-0.03814,-0.00357,0.10888,-0.05835,-0.05305,0.01192,-0.04321,-0.07371,-0.09101,0.13653,0.06331,0.03692,-0.01093,-0.01255,0.07108,-0.003,-0.04956,-0.03782,-0.01462,-0.02436,0.01852,-0.08278,0.05881,0.02434,0.00895,0.07643,-0.05044,-0.00552,0.01958,-0.0863,0.04067,0.03623,0.01911,-0.07588,0.02817,0.02791,-0.01962,0.05571,-0.07601,0.00481,-0.08322,0.06638,0.02892,-0.04524,0.03369,0.01745,0.01418,-0.06236,0.11283,0.08913,0.03712,-0.01408,-0.02555,0.02581,-0.11015,0.06263,-0.00041,-0.07095,-0.06064,-0.1821,0.054,-0.02978,-0.00405,0.0205,-0.05818,0.06947,0.01176,0.04596,0.0544,-0.0598,-0.06535,-0.00515,-0.01691,-0.01531,-0.02421,-0.03809,-0.01781,-0.17556,0.02027,-0.01876,0.0404,-0.00466,-0.00083,-0.05125,0.01674,-0.014,-0.04051,really,9,0.222222222,VBZ,EX,RB,NNS,IN,2,1,1
0.03045,-0.0004,-0.01012,-0.00046,-0.00152,-0.00041,-0.00061,-0.01098,-0.00327,-0.00823,-0.00768,-0.00053,-0.02079,-0.00239,-0.00437,0.01546,-0.01571,-0.00526,-0.01004,-0.01083,-0.01739,-0.01167,0.01616,0.0167,0.00209,-0.00286,-0.00906,0.00758,-0.01101,-0.00931,-0.00416,0.01212,0.00075,-0.00343,-0.01312,0.01237,-0.00199,0.01989,0.00507,-0.00698,0.01615,-0.00088,-0.01481,-0.00391,-0.00055,-0.01136,-0.00258,-0.00039,0.01395,-0.00162,0.00809,-0.01101,0.00291,-0.02064,0.02398,0.00649,-0.00848,-0.0032,-0.00696,-0.00051,-0.01267,0.00279,0.00943,-0.00111,-0.00008,-0.01077,0.00047,-0.01007,0.01897,-0.00801,-0.00709,0.0043,-0.014,0.00055,-0.00319,-0.00329,-0.004,0.00334,0.01366,0.00482,-0.00282,0.01093,0.00308,-0.00698,0.00357,0.00336,-0.00778,-0.01264,0.01295,-0.00901,-0.02463,-0.0005,-0.02578,-0.00565,0.00051,0.00453,-0.006,0.00683,-0.0127,-0.00973,basically,33,0.545454545,VBD,VBN,RB,IN,DT,18,0.8,1
-0.06555,0.01709,-0.08116,0.07423,-0.10774,-0.03464,-0.04744,-0.00186,-0.03686,-0.06965,0.03064,-0.05197,-0.12171,-0.0532,0.05382,0.07741,-0.00228,-0.03582,0.11609,-0.03417,-0.00704,-0.11536,0.14442,0.02377,0.07267,0.00675,0.02438,0.09307,0.11706,0.0024,-0.00831,-0.12403,-0.02339,0.11813,-0.09344,0.02779,0.12092,-0.12655,0.08138,-0.02556,-0.14024,0.02719,-0.05972,0.14211,0.11661,0.11002,-0.10977,0.04395,-0.03765,-0.04314,0.06374,-0.06207,-0.04978,-0.04762,-0.04644,0.02868,0.00895,0.08179,0.12406,0.06429,-0.05627,0.18072,0.06837,0.04205,-0.01569,0.07398,0.04656,-0.204,0.01371,0.02891,-0.12164,-0.16605,-0.23113,0.08554,-0.00906,-0.01915,0.06428,-0.12563,0.07075,-0.0022,0.13029,0.04101,-0.11138,-0.06184,-0.02017,-0.07746,0.06014,0.02978,-0.16249,-0.0051,-0.13105,0.07509,0.14613,0.10867,0.0372,-0.04249,-0.09686,-0.06043,0.04486,-0.03781,know,13,0.076923077,START,PRP,VBP,RB,NN,1,0.8,0
-0.00096,0.07281,-0.02982,-0.02484,-0.05819,0.0253,0.0527,-0.02078,-0.00358,-0.00625,0.02979,-0.05854,-0.04958,-0.02518,-0.04311,0.04282,-0.01913,-0.05676,0.03038,-0.00317,-0.05601,-0.018,0.00254,0.05789,0.04159,-0.02063,-0.00926,0.0491,-0.04733,0.01455,-0.00505,0.04377,-0.06686,-0.02656,-0.02012,0.01629,0.00914,0.02472,0.05609,-0.08286,0.04364,0.00577,-0.02485,-0.02533,-0.01538,0.02008,0.0049,0.018,0.01549,0.02486,0.06267,-0.03599,-0.02844,-0.02738,0.01168,-0.01533,-0.04002,0.02045,-0.01877,0.00313,-0.01897,0.01092,0.06753,0.02288,-0.00334,-0.04951,-0.02035,-0.01326,0.04187,0.07246,-0.05328,0.00823,-0.05513,0.00232,0.00538,0.00001,0.00151,0.00041,-0.03272,-0.00207,0.00196,-0.00856,-0.01024,-0.03058,-0.00002,0.01524,0.00287,-0.01878,-0.03044,-0.00357,-0.07232,-0.01666,0.01627,0.03411,-0.01885,-0.01968,-0.01265,0.03295,0.0205,0.02188,about,25,0.04,START,WRB,RB,DT,JJ,1,1,0
0.07237,0.03939,-0.06354,0.03096,-0.05038,-0.03136,-0.01987,-0.04813,-0.04516,-0.06848,-0.01434,-0.03184,-0.1203,-0.03814,-0.00357,0.10888,-0.05835,-0.05305,0.01192,-0.04321,-0.07371,-0.09101,0.13653,0.06331,0.03692,-0.01093,-0.01255,0.07108,-0.003,-0.04956,-0.03782,-0.01462,-0.02436,0.01852,-0.08278,0.05881,0.02434,0.00895,0.07643,-0.05044,-0.00552,0.01958,-0.0863,0.04067,0.03623,0.01911,-0.07588,0.02817,0.02791,-0.01962,0.05571,-0.07601,0.00481,-0.08322,0.06638,0.02892,-0.04524,0.03369,0.01745,0.01418,-0.06236,0.11283,0.08913,0.03712,-0.01408,-0.02555,0.02581,-0.11015,0.06263,-0.00041,-0.07095,-0.06064,-0.1821,0.054,-0.02978,-0.00405,0.0205,-0.05818,0.06947,0.01176,0.04596,0.0544,-0.0598,-0.06535,-0.00515,-0.01691,-0.01531,-0.02421,-0.03809,-0.01781,-0.17556,0.02027,-0.01876,0.0404,-0.00466,-0.00083,-0.05125,0.01674,-0.014,-0.04051,really,4,0.5,PRP,VBZ,RB,JJ,STOP,2,1,0
0.00648,-0.00066,-0.00211,0.00539,-0.00956,0.00125,-0.00438,-0.00493,0.00198,-0.00398,-0.00153,-0.00341,-0.02234,-0.00713,0.00169,0.01173,-0.00555,0.00371,0.01272,-0.00807,-0.00638,-0.01073,0.01934,0.01274,0.00261,0.0025,0.00207,0.01401,0.00014,-0.00517,-0.00581,-0.00092,-0.00444,0.01291,-0.01247,0.01596,0.00265,-0.00615,0.01385,-0.0032,-0.0148,0.01022,-0.01366,0.01603,0.00485,0.00157,-0.01416,0.00484,0.00101,-0.00564,0.00168,-0.00378,-0.00678,-0.01222,0.00709,-0.00071,0.00372,0.01168,0.00458,0.0056,-0.01582,0.02164,0.01111,0.00845,0.00165,0.00274,0.00963,-0.02358,0.01299,-0.00139,-0.01159,-0.00975,-0.01836,0.00851,-0.01649,0.00306,0.00467,-0.01226,0.01107,0.00118,0.01466,0.00783,-0.01057,-0.00599,-0.00485,-0.00158,-0.00103,-0.00367,-0.00461,-0.00162,-0.01834,0.00765,-0.00602,0.01326,0.00438,-0.00114,-0.00716,-0.00274,-0.0037,-0.01276,imagine,15,0.133333333,PRP,MD,VB,IN,PRP$,2,0.8,1
0.07593,0.03633,-0.04125,0.00138,-0.04607,-0.00973,-0.01085,-0.02782,-0.02092,-0.03616,-0.0128,-0.02219,-0.08672,-0.03676,-0.00858,0.08071,-0.03979,-0.04165,0.00398,-0.01476,-0.06259,-0.06514,0.08357,0.05592,0.02305,-0.02108,-0.02031,0.05497,-0.03787,-0.01504,-0.03298,0.01263,-0.02323,0.00118,-0.06688,0.05222,-0.0073,0.0155,0.06439,-0.03253,0.02628,0.01664,-0.07967,0.01284,0.00095,-0.01436,-0.04414,0.01586,0.03204,-0.01449,0.04579,-0.05744,-0.00302,-0.07223,0.05404,0.01648,-0.04335,0.03546,-0.00961,0.01094,-0.05878,0.06999,0.06976,0.04402,-0.01177,-0.0361,0.01972,-0.07554,0.05266,0.01873,-0.04772,-0.03035,-0.1266,0.03551,-0.03179,0.01076,-0.00512,-0.03139,0.04536,0.01135,0.0337,0.03385,-0.03712,-0.05569,-0.01525,-0.0088,-0.02519,-0.02271,-0.01267,-0.01205,-0.11664,0.00361,-0.02596,0.03412,-0.00613,-0.003,-0.02997,0.02142,-0.02443,-0.01653,much,32,0.84375,TO,VB,JJ,NN,IN,27,0.6,1
-0.00096,0.07281,-0.02982,-0.02484,-0.05819,0.0253,0.0527,-0.02078,-0.00358,-0.00625,0.02979,-0.05854,-0.04958,-0.02518,-0.04311,0.04282,-0.01913,-0.05676,0.03038,-0.00317,-0.05601,-0.018,0.00254,0.05789,0.04159,-0.02063,-0.00926,0.0491,-0.04733,0.01455,-0.00505,0.04377,-0.06686,-0.02656,-0.02012,0.01629,0.00914,0.02472,0.05609,-0.08286,0.04364,0.00577,-0.02485,-0.02533,-0.01538,0.02008,0.0049,0.018,0.01549,0.02486,0.06267,-0.03599,-0.02844,-0.02738,0.01168,-0.01533,-0.04002,0.02045,-0.01877,0.00313,-0.01897,0.01092,0.06753,0.02288,-0.00334,-0.04951,-0.02035,-0.01326,0.04187,0.07246,-0.05328,0.00823,-0.05513,0.00232,0.00538,0.00001,0.00151,0.00041,-0.03272,-0.00207,0.00196,-0.00856,-0.01024,-0.03058,-0.00002,0.01524,0.00287,-0.01878,-0.03044,-0.00357,-0.07232,-0.01666,0.01627,0.03411,-0.01885,-0.01968,-0.01265,0.03295,0.0205,0.02188,about,17,0.235294118,VBD,IN,IN,DT,JJ,4,1,0
0.00007,0.02206,-0.03482,0.01627,-0.04206,-0.01005,-0.00895,-0.00937,-0.02326,-0.02081,0.015,-0.03599,-0.05653,-0.03169,0.00359,0.04462,-0.01358,-0.01947,0.03655,-0.00976,-0.02554,-0.04873,0.05824,0.02268,0.03348,-0.00767,0.00416,0.04287,0.01979,-0.00655,-0.00623,-0.02256,-0.01298,0.03334,-0.03156,0.01972,0.03974,-0.02092,0.03909,-0.02921,-0.03509,0.0092,-0.0393,0.04343,0.03564,0.02944,-0.0396,0.01573,-0.00341,-0.00611,0.03127,-0.03168,-0.01043,-0.0382,0.00255,0.00423,-0.0128,0.0254,0.01929,0.01678,-0.03397,0.06877,0.04758,0.02452,-0.00323,0.00017,0.01105,-0.06405,0.02313,0.02183,-0.05063,-0.04405,-0.09101,0.03206,-0.01803,-0.00249,0.02013,-0.03346,0.02643,-0.00078,0.04732,0.01838,-0.03116,-0.02297,0.0041,-0.02478,0.00816,0.00008,-0.04658,-0.00216,-0.07068,0.01886,0.03627,0.04414,-0.00053,-0.01132,-0.02871,-0.0066,0.01247,-0.02068,feel,17,0.411764706,JJ,CC,VBP,PRP,VBZ,7,0.6,1
0.13769,-0.00538,-0.00775,-0.0273,0.01851,0.00668,-0.01302,-0.04181,-0.00025,-0.06244,-0.04638,0.01293,-0.01838,0.004,0.0061,0.06267,-0.05292,-0.01432,-0.06003,-0.05615,-0.05001,-0.03635,0.05722,0.0565,-0.0242,0.01821,-0.0617,0.02377,-0.07075,-0.04246,-0.03495,0.04949,-0.00921,-0.04354,-0.04668,0.0479,-0.05398,0.08167,0.02444,0.00889,0.10652,-0.00034,-0.05877,-0.06092,-0.02522,-0.05434,-0.00369,-0.01222,0.0365,0.00028,0.00076,-0.03073,0.04374,-0.03834,0.08556,0.01714,-0.0346,-0.02059,-0.00709,-0.00148,-0.02768,-0.00453,-0.00627,0.0156,-0.03679,-0.06006,-0.01573,-0.03468,0.05748,-0.03584,0.01006,0.01036,-0.02763,0.02009,-0.01992,0.01265,0.00089,0.00049,0.0218,0.01983,-0.03341,0.02748,0.00293,-0.04394,-0.02592,0.04862,-0.04156,-0.04367,0.05434,-0.02293,-0.10996,-0.00903,-0.10935,-0.03739,0.01175,0.03109,-0.00238,0.044,-0.06138,-0.00226,some,14,0.142857143,CC,IN,DT,NN,DT,2,0.6,0
0.17026,-0.07234,0.01247,-0.04961,0.08071,-0.03141,-0.11937,-0.01153,0.01459,-0.15675,-0.0925,0.11202,0.0925,0.07437,0.07061,0.10788,-0.13027,-0.01554,-0.22568,-0.11345,0.07069,-0.0741,0.14025,0.0503,-0.07432,0.09925,-0.10967,-0.10494,-0.00209,-0.01995,-0.09057,-0.00507,-0.00045,-0.06611,-0.12128,0.00622,-0.13498,0.15091,-0.07624,0.14583,0.29445,-0.03884,-0.08735,-0.10631,-0.05497,-0.07201,0.03749,-0.01108,-0.00214,-0.02716,-0.04667,-0.0681,0.17513,-0.06601,0.18779,0.10319,-0.02548,-0.07634,0.11359,-0.01737,0.0093,-0.02818,-0.14625,-0.03065,-0.14503,-0.00239,-0.01732,-0.1015,0.02239,-0.1212,0.12673,-0.03713,-0.04618,0.08283,0.0885,0.09426,0.03058,-0.0093,0.0388,0.02898,-0.097,0.03579,-0.02244,-0.09682,-0.07781,0.0833,-0.01183,-0.02018,0.13402,0.04197,-0.09391,-0.04267,-0.07096,-0.12065,0.07942,0.03956,0.00958,0.10719,-0.1461,-0.03792,'a couple',10,0.6,IN,VBG,DT,RB,.,6,0.8,0
-0.06555,0.01709,-0.08116,0.07423,-0.10774,-0.03464,-0.04744,-0.00186,-0.03686,-0.06965,0.03064,-0.05197,-0.12171,-0.0532,0.05382,0.07741,-0.00228,-0.03582,0.11609,-0.03417,-0.00704,-0.11536,0.14442,0.02377,0.07267,0.00675,0.02438,0.09307,0.11706,0.0024,-0.00831,-0.12403,-0.02339,0.11813,-0.09344,0.02779,0.12092,-0.12655,0.08138,-0.02556,-0.14024,0.02719,-0.05972,0.14211,0.11661,0.11002,-0.10977,0.04395,-0.03765,-0.04314,0.06374,-0.06207,-0.04978,-0.04762,-0.04644,0.02868,0.00895,0.08179,0.12406,0.06429,-0.05627,0.18072,0.06837,0.04205,-0.01569,0.07398,0.04656,-0.204,0.01371,0.02891,-0.12164,-0.16605,-0.23113,0.08554,-0.00906,-0.01915,0.06428,-0.12563,0.07075,-0.0022,0.13029,0.04101,-0.11138,-0.06184,-0.02017,-0.07746,0.06014,0.02978,-0.16249,-0.0051,-0.13105,0.07509,0.14613,0.10867,0.0372,-0.04249,-0.09686,-0.06043,0.04486,-0.03781,know,11,0.272727273,VBP,RB,VB,RB,JJ,3,1,0
0.12697,-0.08785,0.03076,-0.03955,0.08777,-0.03003,-0.12582,0.01888,0.02235,-0.13825,-0.08634,0.12965,0.12373,0.08341,0.08344,0.07083,-0.10108,0.00441,-0.22115,-0.10366,0.10796,-0.0608,0.11033,0.02375,-0.07989,0.106,-0.09851,-0.12396,0.0223,0.00369,-0.07719,-0.01718,0.00921,-0.05682,-0.10137,-0.01205,-0.13344,0.12244,-0.09734,0.17176,0.27222,-0.04264,-0.06271,-0.10047,-0.05648,-0.05918,0.05666,-0.01781,-0.02551,-0.03,-0.06102,-0.05181,0.1759,-0.04291,0.16305,0.09718,0.00075,-0.08689,0.13132,-0.01401,0.02219,-0.04666,-0.17813,-0.04471,-0.14935,0.02462,-0.02163,-0.08042,-0.00186,-0.11773,0.14357,-0.03769,-0.0018,0.07172,0.1029,0.09141,0.02829,-0.00335,0.02866,0.01687,-0.0959,0.01978,-0.02378,-0.08075,-0.0731,0.07839,0.00545,-0.00338,0.12273,0.04385,-0.04015,-0.03858,-0.03947,-0.11536,0.09649,0.03313,0.01112,0.09036,-0.14371,-0.0336,'a bunch',7,0.428571429,VBP,PDT,DT,IN,JJ,3,1,1
