@relation AnnaHedgeData
@attribute pos0 numeric
@attribute pos1 numeric
@attribute pos2 numeric
@attribute pos3 numeric
@attribute pos4 numeric
@attribute pos5 numeric
@attribute pos6 numeric
@attribute pos7 numeric
@attribute pos8 numeric
@attribute pos9 numeric

@attribute hedge {'a bit','a bunch','a couple','a few','a little','a whole bunch','among others','and all that','and so forth','and so on','and suchlike','and the rest','correct me if I\'m wrong','et cetera','I mean','I would say','if I\'m understanding you correctly','in my mind','in my opinion','in my understanding','in my view','it\'s said','kind of','look like','looks like','more or less','my thinking','my understanding','pretty much','so far','somebody said','something or other','sort of','sounds like','the like','their impression','they said','they say','to be honest',about,almost,apparently,appear,approximately,arguably,assume,basic,basically,believe,completely,consider,could,estimate,expect,fair,fairly,feel,find,frequently,general,generally,guess,hear,imagine,know,largely,like,likely,may,maybe,might,most,mostly,much,nearly,necessarily,occasionally,often,partial,partially,perhaps,possible,possibly,practically,probable,probably,propose,rarely,read,really,recall,remember,rough,roughly,seem,seemingly,seldom,several,should,some,somebody,somehow,someone,sometimes,somewhat,somewhere,speculate,suggest,suppose,sure,technically,think,totally,understand,unlikely,unsure,usually,virtually}
@attribute sentencelength numeric
@attribute ratiolength numeric
@attribute pos-2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos-1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute position numeric
@attribute agreement numeric
@attribute judgment {1,0}

@data
0.02053,-0.02938,-0.03717,0.00583,-0.04244,-0.02763,0.02967,0.00722,-0.06192,-0.05109,completely,33,0.878787879,TO,RB,RB,VB,PRP,29,0.8,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,19,0.052631579,START,VBZ,IN,PRP,VBP,1,0.6,1
0.00002,0.12485,-0.14856,0.00168,-0.18895,0.01226,-0.10594,-0.07096,-0.1002,-0.18898,could,44,0.340909091,WRB,PRP,MD,VB,JJR,15,0.6,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,18,0.611111111,NN,VBD,IN,NNP,NNPS,11,1,0
0.02966,0.02209,-0.11,0.09398,-0.10223,-0.10215,-0.05295,-0.01191,-0.05288,-0.06018,suggest,25,0.04,START,TO,VB,IN,NNP,1,1,1
0.05212,-0.02547,0.01278,-0.00522,0.05933,0.04383,0.02758,0.01422,-0.04918,0.00481,basic,6,0.166666667,START,DT,JJ,NNS,RB,1,0.6,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,20,0.65,IN,NN,IN,WP,PRP,13,1,0
0.12562,0.02904,-0.05369,0.00845,-0.1058,-0.06467,-0.02216,0.01384,-0.01606,-0.00891,probably,20,0.6,WDT,VBZ,RB,WRB,PRP,12,0.8,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,4,0.25,START,PRP,VBP,PRP,.,1,0.6,0
0.12272,-0.02604,0.01819,0.11159,-0.099,-0.07168,-0.02896,-0.031,-0.06249,-0.06044,remember,10,0.3,MD,RB,VB,DT,NNS,3,0.8,0
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,27,0.62962963,NNP,NNP,VB,PRP,VBP,17,1,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,15,0.8,DT,NN,IN,NNP,.,12,1,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,25,0.04,START,PRP,VBP,TO,VB,1,0.8,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,6,0.166666667,START,PRP,VBP,DT,NNP,1,1,0
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,7,0,START,START,DT,RB,VBP,0,0.8,1
0.11975,0.17995,-0.22347,-0.05663,-0.18843,-0.0545,-0.08812,-0.10528,-0.06234,-0.06879,may,8,0.375,WDT,NN,MD,VB,DT,3,1,1
0.17654,0.10453,-0.09168,0.05792,-0.04515,-0.04117,-0.01499,-0.03327,-0.07144,-0.04627,someone,7,0.142857143,START,IN,NN,PRP,VBD,1,0.8,0
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,12,0.083333333,START,PRP,VBP,PRP,MD,1,0.8,1
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,59,0.322033898,DT,NN,MD,VB,NNP,19,1,0
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,16,0.0625,START,PRP,VBP,DT,CD,1,0.8,1
0.11975,0.17995,-0.22347,-0.05663,-0.18843,-0.0545,-0.08812,-0.10528,-0.06234,-0.06879,may,28,0.892857143,RB,PRP,MD,VB,.,25,1,1
0.01838,0.05704,0.00951,0.0378,-0.03703,-0.03579,-0.0277,-0.02019,-0.06044,-0.00932,fairly,15,0.4,PRP$,NN,RB,RB,IN,6,1,1
0.24764,0.09674,-0.15595,0.04341,-0.21895,-0.04621,-0.08448,-0.0575,-0.07241,-0.10962,much,10,0.4,VBZ,RB,JJ,NN,IN,4,0.8,1
0.03487,0.0883,-0.18897,0.09422,-0.21799,-0.06657,-0.08621,0.01305,-0.10561,-0.10731,feel,31,0.419354839,:,PRP,VBP,NN,IN,13,0.6,0
0.42633,-0.06828,0.21088,-0.26516,0.21858,-0.14956,-0.35103,-0.0194,-0.0421,-0.54597,'a bit',13,0.461538462,TO,VB,DT,IN,DT,6,0.8,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,6,0.5,NNS,VB,IN,NN,NN,3,1,0
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,11,0.454545455,VBG,PRP,MD,VB,RBR,5,0.8,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,18,0.777777778,VBZ,NN,IN,DT,NN,14,1,0
0.07049,0.04611,0.02087,-0.02593,0.05208,0.00194,0.05169,-0.00484,-0.01598,-0.03075,general,24,0.416666667,IN,DT,JJ,NN,IN,10,1,1
0.24764,0.09674,-0.15595,0.04341,-0.21895,-0.04621,-0.08448,-0.0575,-0.07241,-0.10962,much,29,0.724137931,NNP,VB,RB,RBR,NN,21,1,0
0.35297,-0.08243,0.20814,-0.25084,0.21963,-0.18071,-0.35916,-0.06931,-0.00695,-0.6041,'a little',15,0.4,PRP$,NN,DT,IN,PRP,6,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,11,0.545454545,NN,VBZ,IN,TO,VB,6,1,1
0.50573,0.45901,-0.52095,0.01536,-0.23223,-0.03357,0.04291,-0.1008,0.07881,-0.22829,'they said',13,0.615384615,NNS,CC,PRP,DT,VBZ,8,0.6,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,23,0.217391304,TO,VB,IN,DT,JJ,5,1,1
0.14038,0.14446,0.36745,-0.41442,0.23076,0.26201,0.52766,-0.38687,-0.05404,0.22525,'sort of',12,0.75,DT,JJ,NN,NN,STOP,9,0.8,0
0.03487,0.0883,-0.18897,0.09422,-0.21799,-0.06657,-0.08621,0.01305,-0.10561,-0.10731,feel,12,0.166666667,FW,FW,VBP,VBN,TO,2,0.8,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,12,0.583333333,IN,NN,IN,IN,NNP,7,1,1
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,6,0.166666667,START,IN,MD,VB,VBN,1,0.6,0
0.12562,0.02904,-0.05369,0.00845,-0.1058,-0.06467,-0.02216,0.01384,-0.01606,-0.00891,probably,15,0.666666667,NNP,MD,RB,VB,JJ,10,0.8,1
0.09562,0.00235,-0.18654,0.08798,-0.18224,-0.0634,0.02009,-0.09396,-0.12519,-0.11597,read,5,0.8,PRP,VBP,VBN,STOP,STOP,4,0.8,1
0.16635,0.14887,-0.06106,0.00215,-0.05662,-0.03318,-0.07087,-0.10591,-0.0755,-0.08193,might,6,0.166666667,START,PRP,MD,RB,VB,1,1,1
0.03423,-0.04122,0.02044,-0.00026,-0.00572,0.05037,-0.03793,-0.00184,0.0018,0.02006,several,57,0.245614035,EX,VBP,JJ,IN,JJS,14,1,1
0.31778,0.08715,-0.06566,0.04696,-0.04149,-0.12369,-0.10275,-0.14546,-0.08922,-0.0167,seem,18,0.333333333,DT,WDT,VBP,TO,VB,6,1,1
0.11975,0.17995,-0.22347,-0.05663,-0.18843,-0.0545,-0.08812,-0.10528,-0.06234,-0.06879,may,24,0.125,JJ,NN,MD,VB,IN,3,0.8,1
0.02966,0.02209,-0.11,0.09398,-0.10223,-0.10215,-0.05295,-0.01191,-0.05288,-0.06018,suggest,30,0.4,NNS,MD,VB,IN,DT,12,1,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,12,0.166666667,IN,PRP,VBP,DT,NNS,2,1,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,7,0.428571429,VBZ,DT,IN,DT,NNS,3,1,0
0.17654,0.10453,-0.09168,0.05792,-0.04515,-0.04117,-0.01499,-0.03327,-0.07144,-0.04627,someone,19,0.736842105,NN,IN,NN,IN,PRP,14,1,0
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,16,0.1875,VBP,RB,VB,WP,TO,3,1,1
0.01558,0.01654,-0.00091,0.05906,-0.07951,0.02021,-0.01701,-0.03305,0.02851,0.01931,imagine,46,0.652173913,PRP,MD,VB,:,VBG,30,0.6,1
0.13815,0.05612,-0.06718,-0.02342,0.03297,-0.03341,-0.05307,-0.02806,-0.01098,-0.01218,almost,10,0.8,WDT,VBD,RB,JJ,STOP,8,0.8,1
0.49452,-0.01157,0.27018,-0.25735,0.37993,-0.1712,-0.3051,-0.07164,0.01043,-0.48681,'a few',23,0.304347826,NN,IN,DT,NN,NNS,7,1,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,33,0.757575758,IN,NNS,IN,NNP,WDT,25,1,1
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,4,0.25,START,PRP,MD,VB,NNP,1,1,0
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,8,0.125,START,PRP,VBP,NNP,NNP,1,1,1
0.06059,0.04326,-0.1936,0.00245,-0.13816,-0.06623,-0.04932,0.03959,-0.00106,-0.09682,sure,11,0.181818182,PRP,VBP,JJ,DT,NNS,2,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,28,0.571428571,DT,NN,IN,DT,NN,16,1,0
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,27,0.703703704,PRP,VBZ,RB,VBG,TO,19,0.6,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,24,0.583333333,NN,VBG,IN,NNS,CC,14,1,0
0.17654,0.10453,-0.09168,0.05792,-0.04515,-0.04117,-0.01499,-0.03327,-0.07144,-0.04627,someone,20,0.65,VBG,IN,NN,WRB,PRP,13,0.6,0
0.20719,0.09285,0.40546,-0.37242,0.28919,0.25507,0.51532,-0.40785,0.00519,0.25602,'kind of',26,0.615384615,CC,PRP,RB,VBZ,PRP$,16,1,1
0.08351,0.03999,-0.17472,0.13275,-0.10443,-0.06685,-0.07165,0.02846,-0.04757,0.00992,find,13,0.153846154,PRP,MD,VB,DT,NN,2,0.8,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,58,0.206896552,WRB,-RRB-,IN,DT,NNP,12,1,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,7,0.428571429,PRP,VBP,IN,DT,NN,3,0.8,1
0.03487,0.0883,-0.18897,0.09422,-0.21799,-0.06657,-0.08621,0.01305,-0.10561,-0.10731,feel,34,0.823529412,VBG,PRP,VB,JJ,CC,28,1,0
0.16945,0.06074,-0.06594,0.03437,-0.04317,-0.03391,0.02641,-0.05448,0.0327,0.00894,'among others',28,0.535714286,CC,NNP,IN,MD,VB,15,1,1
0.01495,0.02057,-0.01744,0.02043,-0.04723,-0.00964,-0.04729,-0.03526,-0.07155,-0.02661,guess,16,0.0625,START,PRP,VBP,DT,PRP$,1,1,1
0.49452,-0.01157,0.27018,-0.25735,0.37993,-0.1712,-0.3051,-0.07164,0.01043,-0.48681,'a few',7,0.142857143,START,RB,DT,VBD,VBN,1,1,1
0.17204,0.03912,0.07736,-0.04442,0.12091,-0.04208,0.08795,-0.11047,0.0423,0.12397,most,22,0.181818182,RB,VB,RBS,JJ,NNS,4,0.8,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,45,0.044444444,PRP,VBD,IN,VBG,NNP,2,1,0
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,19,0.052631579,START,PRP,VBP,PRP,VBZ,1,1,1
0.35297,-0.08243,0.20814,-0.25084,0.21963,-0.18071,-0.35916,-0.06931,-0.00695,-0.6041,'a little',11,0.181818182,LS,VBD,DT,JJ,CC,2,0.8,1
0.17204,0.03912,0.07736,-0.04442,0.12091,-0.04208,0.08795,-0.11047,0.0423,0.12397,most,4,0.5,IN,DT,JJS,NN,STOP,2,0.8,1
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,20,0.55,IN,NNS,MD,JJ,DT,11,0.8,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,10,0.6,NN,VBN,IN,NN,NN,6,1,0
0.24764,0.09674,-0.15595,0.04341,-0.21895,-0.04621,-0.08448,-0.0575,-0.07241,-0.10962,much,15,0.533333333,VBD,RB,JJ,IN,PRP$,8,1,1
0.11975,0.17995,-0.22347,-0.05663,-0.18843,-0.0545,-0.08812,-0.10528,-0.06234,-0.06879,may,11,0.090909091,START,PRP,MD,CC,MD,1,0.9,1
0.09562,0.00235,-0.18654,0.08798,-0.18224,-0.0634,0.02009,-0.09396,-0.12519,-0.11597,read,9,0.444444444,RB,VBP,VB,DT,NNS,4,1,0
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,33,0.484848485,VBP,VB,DT,NNS,IN,16,0.6,1
0.11975,0.17995,-0.22347,-0.05663,-0.18843,-0.0545,-0.08812,-0.10528,-0.06234,-0.06879,may,48,0.791666667,CC,PRP,MD,VB,JJ,38,1,1
0.00002,0.12485,-0.14856,0.00168,-0.18895,0.01226,-0.10594,-0.07096,-0.1002,-0.18898,could,13,0.230769231,VBP,PRP,MD,IN,JJS,3,0.6,0
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,9,0.555555556,NN,CC,MD,VB,JJ,5,1,0
0.06776,1.10844,-0.76075,-0.09371,-0.24895,-0.2765,-0.29602,0.24029,0.49709,-0.58504,'I mean',15,0,START,START,PRP,CD,NN,0,0.8,1
0.31778,0.08715,-0.06566,0.04696,-0.04149,-0.12369,-0.10275,-0.14546,-0.08922,-0.0167,seem,16,0.1875,PRP,DT,VBP,TO,VB,3,1,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,7,0.428571429,PRP,VBP,VB,WP,VBD,3,0.8,0
0.16313,0.06546,0.02393,0.02652,0.03191,-0.00524,-0.04378,-0.05501,-0.05389,-0.05937,possible,41,0.926829268,JJ,IN,JJ,TO,NN,38,1,0
0.17294,0.25281,-0.23385,0.20576,-0.13262,-0.24119,0.02867,-0.18337,-0.34437,0.01604,'look like',7,0.428571429,VBZ,NNP,VB,NNP,.,3,1,1
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,24,0.041666667,START,RB,MD,NNS,WP,1,1,0
0.10268,-0.02932,-0.07232,0.00246,-0.03711,0.02893,-0.00105,-0.02255,0.01322,-0.03956,basically,17,0.705882353,IN,NN,RB,PRP$,JJ,12,1,1
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,30,0.466666667,NNP,RB,MD,VB,VBD,14,0.8,0
0.11049,-0.07374,-0.03692,0.03034,0.02342,-0.03581,0.01836,0.03057,-0.03531,0.04668,hear,12,0.083333333,START,PRP,VBP,IN,NNP,1,0.8,1
0.09562,0.00235,-0.18654,0.08798,-0.18224,-0.0634,0.02009,-0.09396,-0.12519,-0.11597,read,16,0.25,PRP,MD,VB,DT,RBR,4,1,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,10,0.2,PRP,VBP,RB,RB,JJ,2,0.8,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,34,0.176470588,VB,RB,IN,WRB,NNS,6,1,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,36,0.138888889,PRP,VBP,IN,NNP,NNP,5,1,1
0.01862,-0.00804,0.01475,-0.02148,-0.00822,0.02942,-0.00369,0.03896,-0.03489,0.03373,nearly,47,0.212765957,IN,NN,RB,DT,NN,10,1,1
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,6,0.166666667,START,NNS,MD,VB,IN,1,1,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,15,0.8,DT,NN,IN,NNP,.,12,1,1
0.01907,0.26399,-0.11636,0.16088,-0.0589,-0.1712,0.01806,-0.17134,-0.21336,0.09906,'looks like',10,0.3,JJR,PRP,VBZ,NNP,VBD,3,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,14,0.785714286,RB,JJ,IN,VBG,.,11,0.8,0
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,10,0.2,LS,RB,VB,CD,NNS,2,1,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,32,0.53125,PRP$,NNS,IN,DT,NN,17,1,1
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,25,0.12,FW,FW,VBP,PRP,VBD,3,1,1
0.12272,-0.02604,0.01819,0.11159,-0.099,-0.07168,-0.02896,-0.031,-0.06249,-0.06044,remember,7,0.571428571,VBD,RB,VB,PRP,NN,4,1,0
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,38,0.684210526,-LRB-,FW,VB,DT,IN,26,0.6,0
0.11777,0.17045,-0.08136,-0.13556,-0.12001,0.08608,-0.02483,-0.14924,-0.11214,-0.17802,should,10,0.1,START,PRP,MD,VB,VBN,1,0.8,0
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,11,0.545454545,:,NN,VB,JJR,IN,6,1,0
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,10,0.1,START,PRP,RB,VBP,TO,1,0.6,0
0.00278,0.06908,-0.00183,0.04718,-0.02546,-0.0542,0.02853,-0.01888,-0.02288,-0.01586,maybe,25,0.28,NN,CC,RB,PRP,VBZ,7,1,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,6,0.166666667,START,PRP,VBP,IN,JJ,1,1,0
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,9,0.666666667,VBP,VBG,IN,DT,.,6,1,0
0.35297,-0.08243,0.20814,-0.25084,0.21963,-0.18071,-0.35916,-0.06931,-0.00695,-0.6041,'a little',16,0.25,NNP,VBD,DT,NN,RBR,4,1,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,12,0.916666667,VBP,RB,VB,STOP,STOP,11,0.8,1
0.04024,-0.04098,0.00118,0.03253,-0.05228,-0.06317,-0.08276,-0.017,0.02318,0.00847,understand,15,0.2,VBZ,RB,VB,NN,VBZ,3,1,0
0.17204,0.03912,0.07736,-0.04442,0.12091,-0.04208,0.08795,-0.11047,0.0423,0.12397,most,20,0.55,VBD,DT,JJS,IN,WP,11,0.8,0
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,12,0.5,TO,VB,DT,NN,IN,6,0.6,0
0.02461,-0.01464,0.03192,-0.00351,-0.0196,-0.02641,0.03881,-0.01272,-0.04192,0.03126,often,14,0.285714286,JJ,NN,RB,VBZ,NN,4,1,1
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,46,0.695652174,PRP,DT,VBP,PRP,VBZ,32,1,1
0.16635,0.14887,-0.06106,0.00215,-0.05662,-0.03318,-0.07087,-0.10591,-0.0755,-0.08193,might,17,0.705882353,JJ,NN,MD,VB,DT,12,0.8,1
0.42633,-0.06828,0.21088,-0.26516,0.21858,-0.14956,-0.35103,-0.0194,-0.0421,-0.54597,'a bit',8,0.625,MD,VB,DT,NN,STOP,5,0.6,0
0.05212,-0.02547,0.01278,-0.00522,0.05933,0.04383,0.02758,0.01422,-0.04918,0.00481,basic,19,0.789473684,VBZ,DT,JJ,JJ,NN,15,0.8,1
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,8,0.75,VBN,IN,DT,JJ,STOP,6,1,1
0.02809,0.27386,-0.12376,-0.03304,-0.19718,-0.00735,0.13933,-0.05753,-0.01716,-0.03898,about,23,0.086956522,RB,VBN,IN,VBG,DT,2,1,0
0.13423,0.1924,-0.31901,0.20852,-0.2892,-0.17111,-0.0958,-0.08884,-0.15045,-0.28495,really,11,0.363636364,VBZ,RB,RB,VB,WP,4,1,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,11,0.545454545,NNP,CC,VB,WP,PRP$,6,1,0
0.44074,0.04602,-0.35602,0.45055,-0.49248,-0.24225,-0.23726,-0.03083,-0.34598,-0.22424,think,21,0.047619048,START,PRP,VBP,PRP,VBZ,1,0.8,1
0.13815,0.05612,-0.06718,-0.02342,0.03297,-0.03341,-0.05307,-0.02806,-0.01098,-0.01218,almost,18,0.111111111,PRP,VBP,RB,DT,JJ,2,0.8,1
0.17204,0.03912,0.07736,-0.04442,0.12091,-0.04208,0.08795,-0.11047,0.0423,0.12397,most,36,0.027777778,START,IN,JJS,IN,PRP,1,0.8,1
0.05094,0.00038,0.01815,-0.04589,-0.01646,0.0212,-0.01473,-0.0505,0.00211,-0.04186,usually,24,0.875,IN,PRP,RB,VBP,.,21,1,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,20,0.85,RB,RB,VB,PRP,.,17,0.6,0
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,29,0.655172414,NN,RB,IN,PRP$,JJ,19,1,1
0.03812,-0.02639,0.01185,0.03877,-0.01108,-0.04163,-0.02794,-0.01026,-0.0161,-0.04164,assume,17,0.176470588,JJ,NNS,VBP,IN,RB,3,1,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,28,0.035714286,START,RB,IN,PRP,MD,1,1,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,9,0.555555556,IN,NNS,IN,PRP,RB,5,1,1
0.00748,0.24395,-0.1493,0.16064,-0.04544,-0.15961,0.04498,-0.12322,-0.22624,0.04632,like,36,0.472222222,TO,VB,IN,NNP,CC,17,1,1
0.38062,-0.01356,-0.02117,-0.05271,0.03399,0.05393,-0.06566,-0.11217,0.04072,-0.19764,some,16,0.5625,TO,VB,DT,IN,DT,9,0.8,1
0.06776,1.10844,-0.76075,-0.09371,-0.24895,-0.2765,-0.29602,0.24029,0.49709,-0.58504,'I mean',3,0.333333333,START,IN,PRP,STOP,STOP,1,0.8,1
0.319,0.08431,-0.41214,0.40903,-0.56779,-0.202,-0.17724,0.01324,-0.13268,-0.2571,know,8,0.375,VBP,RB,VB,WRB,WDT,3,1,1
